file,xPath,xRaw_header,yRaw_header,xName,stdXName,xUnit,yName,stdYName,yUnit
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S8_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Temperature (Celsius),Heat Flow (mW),Temperature,Temperature,Celsius,Heat flow,Heat Flow,mW
E116_S9_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
E116_S9_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
E116_S9_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Loss modulus (Pa),Temperature,Temperature,Celsius,Loss modulus,Loss Modulus,Pa
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Tan delta,Frequency,,Hz,Tan delta,,
E116_S9_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Temperature (Celsius),Heat Flow (mW),Temperature,Temperature,Celsius,Heat flow,Heat Flow,mW
E139_S11_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
E139_S11_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Loss modulus (Pa),Temperature,Temperature,Celsius,Loss modulus,Loss Modulus,Pa
E139_S11_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
E139_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),"E"" (Pa)",Frequency,Frequency,Hz,"E""",Loss Modulus,Pa
E139_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Tan delta,Frequency,Frequency,Hz,Tan delta,Tan Delta,dimensionless
E139_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),E' (Pa),Frequency,Frequency,Hz,E',Storage Modulus,Pa
E139_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),"E"" (Pa)",Temperature,Temperature,C,"E""",Loss Modulus,Pa
E139_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Tan delta,Temperature,Temperature,C,Tan delta,Tan Delta,dimensionless
E139_S1_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),E' (Pa),Temperature,Temperature,C,E',Storage Modulus,Pa
E139_S1_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,dimensionless
E139_S1_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E139_S2_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),"E"" (Pa)",Frequency,Frequency,Hz,"E""",Loss Modulus,Pa
E139_S2_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Tan delta,Frequency,Frequency,Hz,Tan delta,Tan Delta,dimensionless
E139_S2_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),E' (Pa),Frequency,Frequency,Hz,E',Storage Modulus,Pa
E139_S2_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ｩ,"E"" (Pa)",Temperature ｩ,Temperature,dimensionless,"E""",Loss Modulus,Pa
E139_S2_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ｩ,Tan delta,Temperature ｩ,Temperature,dimensionless,Tan delta,Tan Delta,dimensionless
E139_S2_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ｩ,E' (Pa),Temperature ｩ,Temperature,dimensionless,E',Storage Modulus,Pa
E139_S2_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,dimensionless
E139_S2_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E139_S5_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequecy (Hz),"E"" (Pa)",Frequecy,Frequency,Hz,"E""",Loss Modulus,Pa
E139_S5_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequecy (Hz),Tan delta,Frequecy,Frequency,Hz,Tan delta,Tan Delta,dimensionless
E139_S5_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequecy (Hz),E' (Pa),Frequecy,Frequency,Hz,E',Storage Modulus,Pa
E139_S5_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),"E"" (Pa)",Temperature,Temperature,C,"E""",Loss Modulus,Pa
E139_S5_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Tan delta,Temperature,Temperature,C,Tan delta,Tan Delta,dimensionless
E139_S5_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),E' (Pa),Temperature,Temperature,C,E',Storage Modulus,Pa
E139_S5_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,dimensionless
E139_S5_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
E139_S6_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),"E"" (Pa)",Temperature,Temperature,C,"E""",Loss Modulus,Pa
E139_S6_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Tan delta,Temperature,Temperature,C,Tan delta,Tan Delta,dimensionless
E139_S6_Hassinger_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),E' (Pa),Temperature,Temperature,C,E',Storage Modulus,Pa
E139_S6_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Real permittivity,Frequency,Frequency,Hz,Real permittivity,Dielectric Real Permittivity,dimensionless
E139_S6_Hassinger_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Imaginary permittivity,Frequency,Frequency,Hz,Imaginary permittivity,Dielectric Loss Permittivity,
L101_S10_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S10_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Loss Tangent,Frequency,,Hz,Loss Tangent,,
L101_S11_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S11_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Loss Tangent,Frequency,,Hz,Loss Tangent,,
L101_S12_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Temperature (C),Dielectric Permittivity,Temperature,Temperature,C,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S12_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Temperature (C),Loss Tangent,Temperature,,C,Loss Tangent,,
L101_S12_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S12_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Loss Tangent,Frequency,,Hz,Loss Tangent,,
L101_S4_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Dielectric permittivity,Frequency,Frequency,Hz,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S4_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Loss Tangent,Frequency,,Hz,Loss Tangent,,
L101_S5_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S5_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Loss Tangent,Frequency,,Hz,Loss Tangent,,
L101_S6_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Temperature (C),Dielectric Permittivity,Temperature,Temperature,C,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S6_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Temperature (C),Loss Tangent,Temperature,,C,Loss Tangent,,
L101_S6_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric Permittivity,Dielectric Real Permittivity,
L101_S6_Dang_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Frequency (Hz),Loss Tangent,Frequency,,Hz,Loss Tangent,,
L103_S1_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,T (K),conductivity (S cm^-1),T,Temperature,K,Conductivity,Conductivity,S cm^-1
L103_S2_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,T (K),conductivity (S cm^-1),T,Temperature,K,Conductivity,Conductivity,S cm^-1
L103_S3_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,T (K),conductivity (S cm^-1),T,Temperature,K,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part dielectric constant,Frequency,,Hz,real part dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part of the dielectric constant,Frequency,,Hz,real part of the dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part of the dielectric constant,Frequency,,Hz,real part of the dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part of the dielectric constant,Frequency,,Hz,real part of the dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part of the dielectric constant,Frequency,,Hz,real part of the dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part of the dielectric constant,Frequency,,Hz,real part of the dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,frequency (Hz),real part of the dielectric constant,Frequency,,Hz,real part of the dielectric constant,,dimensionless
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),conductivity (S cm^-1),Frequency,Frequency,Hz,Conductivity,Conductivity,S cm^-1
L103_S4_Dey_2004.xml,PROPERTIES/Electrical/ElectricConductivity/data,T (K),conductivity (S cm^-1),T,Temperature,K,Conductivity,Conductivity,S cm^-1
L104_S10_He_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric permittivity,Dielectric Real Permittivity,dimensionless
L104_S10_He_2009.xml,PROPERTIES/Electrical/ElectricConductivity/data,frequency (Hz),Conductivity (S/m),Frequency,Frequency,Hz,Conductivity,Conductivity,S/m
L104_S11_He_2009.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,frequency (Hz),Dielectric Permittivity,Frequency,Frequency,Hz,Dielectric permittivity,Dielectric Real Permittivity,dimensionless
